index,status,mode,seconds,return_code,test_path,expect_path,unique_id,expected_compact,actual_compact,message,raw_log,program_log,source
646,UYUSMAZ,compact,5.0823,0,uxm\tests\all_expected_known\1167__s04_STAGE4_string_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1167__s04_STAGE4_string_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1167__s04_STAGE4_string_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0646_1167__s04_STAGE4_string_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0646_1167__s04_STAGE4_string_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE4_string_v1_patch_package
647,UYUSMAZ,compact,5.0573,0,uxm\tests\all_expected_known\1168__s04_STAGE4_string_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1168__s04_STAGE4_string_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1168__s04_STAGE4_string_v1__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0647_1168__s04_STAGE4_string_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0647_1168__s04_STAGE4_string_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE4_string_v1_patch_package
648,UYUSMAZ,compact,5.1128,0,uxm\tests\all_expected_known\1169__s04_STAGE4_string_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1169__s04_STAGE4_string_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1169__s04_STAGE4_string_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0648_1169__s04_STAGE4_string_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0648_1169__s04_STAGE4_string_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE4_string_v1_patch_package
649,UYUSMAZ,compact,4.3539,0,uxm\tests\all_expected_known\1170__s04_STAGE4_string_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1170__s04_STAGE4_string_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1170__s04_STAGE4_string_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0649_1170__s04_STAGE4_string_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0649_1170__s04_STAGE4_string_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE4_string_v1_patch_package
650,UYUSMAZ,compact,4.2491,0,uxm\tests\all_expected_known\1171__s04_STAGE4_string_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1171__s04_STAGE4_string_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1171__s04_STAGE4_string_v1__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0650_1171__s04_STAGE4_string_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0650_1171__s04_STAGE4_string_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE4_string_v1_patch_package
662,UYUSMAZ,compact,4.425,0,uxm\tests\all_expected_known\1188__s04_STAGE4_string_v1__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1188__s04_STAGE4_string_v1__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1188__s04_STAGE4_string_v1__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0662_1188__s04_STAGE4_string_v1__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0662_1188__s04_STAGE4_string_v1__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE4_string_v1_patch_package
663,UYUSMAZ,compact,5.8497,0,uxm\tests\all_expected_known\1189__s04_STAGE4_string_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1189__s04_STAGE4_string_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1189__s04_STAGE4_string_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0663_1189__s04_STAGE4_string_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0663_1189__s04_STAGE4_string_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE4_string_v1_patch_package
664,UYUSMAZ,compact,5.3678,0,uxm\tests\all_expected_known\1190__s04_STAGE4_string_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1190__s04_STAGE4_string_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1190__s04_STAGE4_string_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0664_1190__s04_STAGE4_string_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0664_1190__s04_STAGE4_string_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE4_string_v1_patch_package
714,UYUSMAZ,compact,4.9516,0,uxm\tests\all_expected_known\1247__s05_STAGE5_file_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1247__s05_STAGE5_file_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1247__s05_STAGE5_file_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0714_1247__s05_STAGE5_file_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0714_1247__s05_STAGE5_file_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE5_file_v1_patch_package
715,UYUSMAZ,compact,4.5987,0,uxm\tests\all_expected_known\1248__s05_STAGE5_file_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1248__s05_STAGE5_file_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1248__s05_STAGE5_file_v1__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0715_1248__s05_STAGE5_file_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0715_1248__s05_STAGE5_file_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE5_file_v1_patch_package
716,UYUSMAZ,compact,4.6575,0,uxm\tests\all_expected_known\1249__s05_STAGE5_file_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1249__s05_STAGE5_file_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1249__s05_STAGE5_file_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0716_1249__s05_STAGE5_file_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0716_1249__s05_STAGE5_file_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE5_file_v1_patch_package
717,UYUSMAZ,compact,4.5836,0,uxm\tests\all_expected_known\1250__s05_STAGE5_file_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1250__s05_STAGE5_file_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1250__s05_STAGE5_file_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0717_1250__s05_STAGE5_file_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0717_1250__s05_STAGE5_file_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE5_file_v1_patch_package
718,UYUSMAZ,compact,4.0261,0,uxm\tests\all_expected_known\1251__s05_STAGE5_file_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1251__s05_STAGE5_file_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1251__s05_STAGE5_file_v1__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0718_1251__s05_STAGE5_file_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0718_1251__s05_STAGE5_file_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE5_file_v1_patch_package
730,UYUSMAZ,compact,4.0183,0,uxm\tests\all_expected_known\1268__s05_STAGE5_file_v1__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1268__s05_STAGE5_file_v1__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1268__s05_STAGE5_file_v1__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0730_1268__s05_STAGE5_file_v1__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0730_1268__s05_STAGE5_file_v1__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE5_file_v1_patch_package
731,UYUSMAZ,compact,4.255,0,uxm\tests\all_expected_known\1269__s05_STAGE5_file_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1269__s05_STAGE5_file_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1269__s05_STAGE5_file_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0731_1269__s05_STAGE5_file_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0731_1269__s05_STAGE5_file_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE5_file_v1_patch_package
732,UYUSMAZ,compact,4.5391,0,uxm\tests\all_expected_known\1270__s05_STAGE5_file_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1270__s05_STAGE5_file_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1270__s05_STAGE5_file_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0732_1270__s05_STAGE5_file_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0732_1270__s05_STAGE5_file_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE5_file_v1_patch_package
782,UYUSMAZ,compact,4.5226,0,uxm\tests\all_expected_known\1330__s06_STAGE6_string_v2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1330__s06_STAGE6_string_v2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1330__s06_STAGE6_string_v2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0782_1330__s06_STAGE6_string_v2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0782_1330__s06_STAGE6_string_v2__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE6_string_v2_patch_package
783,UYUSMAZ,compact,3.8137,0,uxm\tests\all_expected_known\1331__s06_STAGE6_string_v2__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1331__s06_STAGE6_string_v2__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1331__s06_STAGE6_string_v2__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0783_1331__s06_STAGE6_string_v2__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0783_1331__s06_STAGE6_string_v2__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE6_string_v2_patch_package
784,UYUSMAZ,compact,4.5403,0,uxm\tests\all_expected_known\1332__s06_STAGE6_string_v2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1332__s06_STAGE6_string_v2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1332__s06_STAGE6_string_v2__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0784_1332__s06_STAGE6_string_v2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0784_1332__s06_STAGE6_string_v2__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE6_string_v2_patch_package
785,UYUSMAZ,compact,4.5827,0,uxm\tests\all_expected_known\1333__s06_STAGE6_string_v2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1333__s06_STAGE6_string_v2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1333__s06_STAGE6_string_v2__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0785_1333__s06_STAGE6_string_v2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0785_1333__s06_STAGE6_string_v2__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE6_string_v2_patch_package
786,UYUSMAZ,compact,4.7062,0,uxm\tests\all_expected_known\1334__s06_STAGE6_string_v2__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1334__s06_STAGE6_string_v2__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1334__s06_STAGE6_string_v2__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0786_1334__s06_STAGE6_string_v2__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0786_1334__s06_STAGE6_string_v2__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE6_string_v2_patch_package
798,UYUSMAZ,compact,4.523,0,uxm\tests\all_expected_known\1351__s06_STAGE6_string_v2__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1351__s06_STAGE6_string_v2__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1351__s06_STAGE6_string_v2__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0798_1351__s06_STAGE6_string_v2__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0798_1351__s06_STAGE6_string_v2__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE6_string_v2_patch_package
799,UYUSMAZ,compact,4.6192,0,uxm\tests\all_expected_known\1352__s06_STAGE6_string_v2__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1352__s06_STAGE6_string_v2__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1352__s06_STAGE6_string_v2__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0799_1352__s06_STAGE6_string_v2__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0799_1352__s06_STAGE6_string_v2__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE6_string_v2_patch_package
800,UYUSMAZ,compact,4.5257,0,uxm\tests\all_expected_known\1353__s06_STAGE6_string_v2__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1353__s06_STAGE6_string_v2__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1353__s06_STAGE6_string_v2__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0800_1353__s06_STAGE6_string_v2__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0800_1353__s06_STAGE6_string_v2__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE6_string_v2_patch_package
850,UYUSMAZ,compact,4.5608,0,uxm\tests\all_expected_known\1417__s07_STAGE7_bio_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1417__s07_STAGE7_bio_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1417__s07_STAGE7_bio_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0850_1417__s07_STAGE7_bio_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0850_1417__s07_STAGE7_bio_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
851,UYUSMAZ,compact,4.6318,0,uxm\tests\all_expected_known\1418__s07_STAGE7_bio_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1418__s07_STAGE7_bio_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1418__s07_STAGE7_bio_v1__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0851_1418__s07_STAGE7_bio_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0851_1418__s07_STAGE7_bio_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
852,UYUSMAZ,compact,4.7025,0,uxm\tests\all_expected_known\1419__s07_STAGE7_bio_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1419__s07_STAGE7_bio_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1419__s07_STAGE7_bio_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0852_1419__s07_STAGE7_bio_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0852_1419__s07_STAGE7_bio_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
853,UYUSMAZ,compact,4.592,0,uxm\tests\all_expected_known\1420__s07_STAGE7_bio_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1420__s07_STAGE7_bio_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1420__s07_STAGE7_bio_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0853_1420__s07_STAGE7_bio_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0853_1420__s07_STAGE7_bio_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
854,UYUSMAZ,compact,4.7962,0,uxm\tests\all_expected_known\1421__s07_STAGE7_bio_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.uxm,uxm\tests\all_expected_known\1421__s07_STAGE7_bio_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.expect,1421__s07_STAGE7_bio_v1__uxm_tests_matrix_tmp_det_debug__e17f820639,-2,[12][34]-2,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0854_1421__s07_STAGE7_bio_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0854_1421__s07_STAGE7_bio_v1__uxm_tests_matrix_tmp_det_debug__e17f820639.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
866,UYUSMAZ,compact,4.5198,0,uxm\tests\all_expected_known\1438__s07_STAGE7_bio_v1__uxm_tests_native_test13_status_div_zero__207d72a375.uxm,uxm\tests\all_expected_known\1438__s07_STAGE7_bio_v1__uxm_tests_native_test13_status_div_zero__207d72a375.expect,1438__s07_STAGE7_bio_v1__uxm_tests_native_test13_status_div_zero__207d72a375,15,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0866_1438__s07_STAGE7_bio_v1__uxm_tests_native_test13_status_div_zero__207d72a375.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0866_1438__s07_STAGE7_bio_v1__uxm_tests_native_test13_status_div_zero__207d72a375.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
867,UYUSMAZ,compact,4.5221,0,uxm\tests\all_expected_known\1439__s07_STAGE7_bio_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.uxm,uxm\tests\all_expected_known\1439__s07_STAGE7_bio_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.expect,1439__s07_STAGE7_bio_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0867_1439__s07_STAGE7_bio_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0867_1439__s07_STAGE7_bio_v1__uxm_tests_native_test14_branch_current_zero__0d0730bdf5.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
868,UYUSMAZ,compact,4.4873,0,uxm\tests\all_expected_known\1440__s07_STAGE7_bio_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.uxm,uxm\tests\all_expected_known\1440__s07_STAGE7_bio_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.expect,1440__s07_STAGE7_bio_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead,8,B,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0868_1440__s07_STAGE7_bio_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0868_1440__s07_STAGE7_bio_v1__uxm_tests_native_test15_branch_nonzero__b96e692ead.program.txt,UXM_V33_STAGE7_bio_v1_patch_package
918,UYUSMAZ,compact,4.4748,0,uxm\tests\all_expected_known\1507__s08_STAGE8_statistics_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.uxm,uxm\tests\all_expected_known\1507__s08_STAGE8_statistics_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.expect,1507__s08_STAGE8_statistics_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449,12,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0918_1507__s08_STAGE8_statistics_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0918_1507__s08_STAGE8_statistics_v1__uxm_tests_math_test_math04_expr_rpn_eval__2f2f641449.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
919,UYUSMAZ,compact,4.5248,0,uxm\tests\all_expected_known\1508__s08_STAGE8_statistics_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.uxm,uxm\tests\all_expected_known\1508__s08_STAGE8_statistics_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.expect,1508__s08_STAGE8_statistics_v1__uxm_tests_math_test_math05_num_deriv__191a99caff,10,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0919_1508__s08_STAGE8_statistics_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0919_1508__s08_STAGE8_statistics_v1__uxm_tests_math_test_math05_num_deriv__191a99caff.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
920,UYUSMAZ,compact,4.4594,0,uxm\tests\all_expected_known\1509__s08_STAGE8_statistics_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.uxm,uxm\tests\all_expected_known\1509__s08_STAGE8_statistics_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.expect,1509__s08_STAGE8_statistics_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f,50,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0920_1509__s08_STAGE8_statistics_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0920_1509__s08_STAGE8_statistics_v1__uxm_tests_math_test_math06_integral_trap__f9df1f263f.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
921,UYUSMAZ,compact,4.5288,0,uxm\tests\all_expected_known\1510__s08_STAGE8_statistics_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.uxm,uxm\tests\all_expected_known\1510__s08_STAGE8_statistics_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.expect,1510__s08_STAGE8_statistics_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba,72,0,compact,expected_results_v2\all_expected_v2_20260510_073624\logs\0921_1510__s08_STAGE8_statistics_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.raw.log,expected_results_v2\all_expected_v2_20260510_073624\program_outputs\0921_1510__s08_STAGE8_statistics_v1__uxm_tests_math_test_math07_integral_simpson__7adae488ba.program.txt,UXM_V33_STAGE8_statistics_v1_patch_package
